MES,A–o,Dia,Fecha,Turno,TMS,Cbz Cu %,Cbz Au oz/ton,Cbz Ag oz/ton,Cbz Fe %,TM Finas Cu Conc,Cu % Con,Au oz/t Conc,Ag oz/t Conc,Rec Cu %,Rec Au % ,Rec Ag %,TMF Cu Conc,oz/t Au Finos Conc,oz/t Ag Finos Conc,TMF Fe Finos Conc,TMF Cu Cbz,oz/t Au Cbz,oz/t Ag Cbz,TMF Fe Cbz,Ratio,TMF Cu Rel,oz/t Au Rel,oz/t Ag Rel,TMF Fe Rel,Hrs Operacion,Tipo de Mineral,pH,Jefe de Guardia,% Malla -200,% Malla -201 WSP,Target %R,Uso Denver
November,2023,23,23-Nov-23,TD,193.2046,1.31,0.022,0.785,0,8.857517479,24.62,0.175,12.25,86.16111464,48.30084526,67.45316135,2.180720803,1.550065559,108.5045891,0,2.53098026,3.209189301,160.8591605,0,21.8125,0.350259457,1.659123743,52.35457144,0,12,SULFURO,11.92,,56,,No,Si
November,2023,24,24-Nov-23,TD,197.3425241,1.47,0.024,0.836,0,10.95381411,22.91,1.005,11.635,86.50723726,88.07082945,67.78265312,2.509518813,11.00858318,127.4476272,0,2.900935104,12.49969286,188.0239579,0,18.01587302,0.391416291,1.49110968,60.57633074,0,12,SULFURO,11.14,,55,,No,Si
November,2023,25,25-Nov-23,TD,187.1352,1.54,0.021,0.977,0,10.3635,25.42,0.281,19.526,91.41254315,67.31229895,70.41347996,2.6344017,2.9121435,202.357701,0,2.88188208,4.3263171,287.3848887,0,18.05714286,0.24748038,1.4141736,85.0271877,0,12,SULFURO,11.45,,71,,Si,Si
November,2023,26,26-Nov-23,TD,189.10242,1.41,0.021,0.711,0,9.092197164,24.97,0.304,11.493,85.14736013,63.04635762,65.55633154,2.270321632,2.764027938,104.496622,0,2.666344122,4.384119943,159.39974,0,20.79831933,0.39602249,1.620092006,54.90311797,0,12,SULFURO,11.34,,62,,No,Si
November,2023,27,27-Nov-23,TD,175.9676261,1.38,0.017,0.799,0,10.7297333,21.4,0.295,10.723,94.55638035,73.23733863,74.7664203,2.296162926,3.165271323,115.0549302,0,2.42835324,4.321936572,153.885835,0,16.4,0.132190314,1.156665249,38.8309048,0,9.983333333,SULFURO,12.21,,61,,Si,Si
November,2023,28,28-Nov-23,TD,194.0883595,1.33,0.017,0.731,0,9.729800061,23.12,0.257,9.738,87.14462704,73.06551298,60.11404744,2.249529774,2.500558616,94.74879299,0,2.581375181,3.422351413,157.6150618,0,19.94782609,0.331845407,0.921792797,62.86626876,0,12,SULFURO,11.8,,61,,No,Si
November,2023,29,29-Nov-23,TD,197.676533,1.29,0.022,0.683,0,10.85141078,21.95,0.185,9.116,93.40624269,57.32286718,64.77007901,2.381884666,2.007510994,98.92146065,0,2.550027276,3.502111972,152.7270958,0,18.21666667,0.16814261,1.494600978,53.8056352,0,12,SULFURO,11.05,,53,,Si,Si
November,2023,30,30-Nov-23,TD,197.0496,1.23,0.014,0.771,0,9.882557348,23.01,0.199,13.353,93.82213098,72.42776213,76.29993784,2.273976446,1.966628912,131.9617883,0,2.42371008,2.715297083,172.9513706,0,19.93913043,0.149733634,0.748668171,40.98958234,0,12,SULFURO,11.05,,55,,Si,Si
November,2023,01,1-Nov-23,TN,196.099184,1.24,0.01534665,0.52690165,0,10.85768231,20.86,0.172442966,4.175027219,93.14380232,62.21473279,43.87237006,2.26491253,1.872330945,45.33111918,0,2.431629882,3.009465542,103.3249836,0,18.06086957,0.166717352,1.137134597,57.99386443,0,12,SULFURO,11.8,,58,,Si,Si
November,2023,02,2-Nov-23,TN,195.79632,1.11,0.01636976,0.66706772,0,9.259421928,21.86,0.243092923,6.40159927,93.1336295,70.22784665,61.43107971,2.024109634,2.250899938,59.27510866,0,2.173339152,3.205138767,96.49042299,0,15.26470588,0.149229518,0.954238829,37.21531433,0,12,SULFURO,11.9,,58,,Si,Si
November,2023,03,3-Nov-23,TN,194.1440167,1.46,0.01943909,0.39287424,0,12.7184905,20.86,0.26396238,4.52316931,93.59938765,75.08988187,62.36862524,2.653077117,3.357203021,57.52788588,0,2.834502644,4.470912642,92.23850239,0,15.26470588,0.181425526,1.113709621,34.71061651,0,12,SULFURO,11.4,,59,,Si,Si
November,2023,04,4-Nov-23,TN,196.1923,1.39,0.02455464,0.73459298,0,11.22361356,22.32,0.277472266,6.05885742,91.86078164,64.64527027,57.5550282,2.505110546,3.114241482,68.00227429,0,2.72707297,4.817431297,118.1517522,0,17.48031496,0.221962424,1.703189815,50.14947789,0,12,SULFURO,11.65,,58,,Si,Si
November,2023,05,5-Nov-23,TN,197.28779,1.58,0.01841598,0.59647313,0,11.86948457,23.45,0.210205257,5.407187506,89.29299962,68.67211001,54.53963134,2.783394132,2.49502806,64.18052868,0,3.117147082,3.633247995,117.6768656,0,16.62142857,0.33375295,1.138219935,53.49633694,0,12,SULFURO,11,,57,,No,Si
November,2023,06,6-Nov-23,TN,198.74106,1.57,0.01943909,0.56475672,0,13.06634887,21.18,0.12686564,5.77750217,88.69373648,63.57320652,57.72758284,2.767452691,1.657670712,75.49085896,0,3.120234642,2.60749898,130.7708642,0,15.21014493,0.352781951,0.949828269,55.28000523,0,12,SULFURO,11,,58,,No,Si
November,2023,07,7-Nov-23,TN,197.54748,1.22,0.0204622,0.99343981,0,10.71601896,21.27,0.28851702,10.20859158,94.57353851,80.17305315,60.35027743,2.279297233,3.091753857,109.3954609,0,2.410079256,3.856350402,181.2675361,0,18.43478261,0.130782023,0.764596544,71.87207517,0,12,SULFURO,11.2,,57,,Si,Si
November,2023,08,8-Nov-23,TN,161.8427,1.44,0.02864708,0.74380097,0,10.015582,21.45,0.31614099,10.65773687,92.18237225,77.25877941,73.16803739,2.148342338,3.166336008,106.7434375,0,2.33053488,4.098351064,145.8880699,0,16.15909091,0.182192542,0.932015056,39.14463236,0,12,SULFURO,11.3,,57,,Si,Si
November,2023,09,9-Nov-23,TN,163.505745,1.34,0.02455464,0.58010337,0,9.004249943,22.96,0.30590989,6.37090597,94.35862645,77.70398482,55.92579551,2.067375787,2.75448911,57.36522972,0,2.190976983,3.544849233,102.5738288,0,18.15873016,0.123601196,0.790360123,45.20859904,0,12,SULFURO,11.25,,57,,Si,Si
November,2023,10,10-Nov-23,TN,161.70375,1.34,0.03887818,0.51973988,0,8.699030369,23.15,0.20359889,6.08341206,92.93877683,41.42214463,61.45859382,2.01382553,1.771112927,52.91978626,0,2.16683025,4.275763466,86.1064059,0,18.58870968,0.15300472,2.504650539,33.18661964,0,12,SULFURO,11.8,,56,,Si,Si
November,2023,11,11-Nov-23,TN,159.184,1.25,0.027,0.571,0,8.539753412,21.36,0.188,7.578,91.67209412,45.0488702,57.38617153,1.824091329,1.605473641,64.71425135,0,1.9898,3.563848847,112.769766,0,18.64035088,0.165708671,1.958375206,48.05551466,0,12,SULFURO,11.7,,56,,Si,Si
November,2023,12,12-Nov-23,TN,176.0619,1.22,0.02,0.54,0,9.028815385,22.31,0.281,5.871,93.7788987,65.5011655,59.9509854,2.014328712,2.537097123,53.00817512,0,2.14795518,3.8733618,88.41918906,0,19.5,0.133626468,1.336264677,35.41101394,0,10,SULFURO,11.7,,56,,Si,Si
November,2023,13,13-Nov-23,TN,124.751956,1.43,0.024,0.573,0,6.510462784,26.13,1.2,8.547,95.36035722,90.42052191,69.24679886,1.701183926,7.812555341,55.64492542,0,1.783952971,8.640245794,80.3573975,0,19.16176471,0.082769045,0.827690453,24.71247208,0,8,SULFURO,11.6,,55,,Si,Si
November,2023,14,14-Nov-23,TN,196.3962,1.26,0.021,0.599,0,8.451169307,26.39,0.897,8.325,90.12651265,85.21168202,56.68920234,2.23026358,7.580698868,70.35598448,0,2.47459212,8.896314083,124.1082633,0,23.23893805,0.24432854,1.315615215,53.75227878,0,12,SULFURO,11.7,,55,,Si,Si
November,2023,15,15-Nov-23,TN,193.15795,1.15,0.018,0.473,0,8.757160946,23.26,0.546,5.942,91.69858076,81.20856706,56.19140256,2.036915636,4.781409876,52.03505034,0,2.221316425,5.887814611,92.60322393,0,22.05714286,0.184400789,1.106404734,40.56817359,0,12,SULFURO,11.6,,59,,Si,Si
November,2023,16,16-Nov-23,TN,195.59734,1.43,0.017,0.721,0,9.936763262,22.73,0.314,11.367,80.75053289,73.69071146,68.32793918,2.258626289,3.120143664,112.951188,0,2.797041962,4.234107125,165.3074706,0,19.68421053,0.538415673,1.11396346,52.35628264,0,12,SULFURO,11.7,,59,,No,Si
November,2023,17,17-Nov-23,TN,197.4099666,1.36,0.022,0.709,0,10.20267856,25.03,0.18,11.226,95.11895503,58.35783759,75.17847798,2.553730445,1.836482142,114.5352696,0,2.684775546,3.146933158,152.3511418,0,19.34883721,0.131045102,1.310451017,37.81587219,0,12,SULFURO,11.6,,58,,Si,Si
November,2023,18,18-Nov-23,TN,196.9938773,1.22,0.019,0.494,0,10.05700941,22.41,0.324,5.632,93.77739276,74.39274924,60.72110856,2.253775809,3.258471048,56.64107699,0,2.403325303,4.380092256,93.28070309,0,19.5877193,0.149549494,1.121621207,36.6396261,0,12,SULFURO,11.7,,58,,Si,Si
November,2023,19,19-Nov-23,TN,197.874065,1.3,0.016,0.664,0,10.81914228,22.22,0.19,7.822,93.45545553,64.68403579,67.99012685,2.404013414,2.055637033,84.62733089,0,2.572362844,3.177966569,124.4700294,0,18.2892562,0.16834943,1.122329536,39.84269853,0,12,SULFURO,11.7,,58,,Si,Si
November,2023,20,20-Nov-23,TN,197.9337615,1.41,0.021,0.604,0,9.62799971,26.64,0.327,9.891,91.90334071,67.63673096,70.46213998,2.564899123,3.148355905,95.23054513,0,2.790866037,4.654801999,135.1513666,0,20.55813953,0.225966914,1.506446094,39.9208215,0,12,SULFURO,11.6,,59,,Si,Si
November,2023,21,21-Nov-23,TN,197.2572009,1.3,0.016,0.737,0,8.986325061,26.86,0.191,11.144,94.12650083,60.30850458,70.08877295,2.413726911,1.716388087,100.1436065,0,2.564343612,2.846013342,142.8810953,0,21.95081967,0.150616701,1.129625255,42.73748882,0,12,SULFURO,11.7,,58,,Si,Si
November,2023,22,22-Nov-23,TN,197.56744,1.35,0.019,0.643,0,10.18060882,24.91,0.208,9.771,95.08200632,65.31894014,73.64231173,2.535989658,2.117566635,99.47472882,0,2.66716044,3.241887623,135.0782267,0,19.40625,0.131170782,1.124320987,35.60349792,0,12,SULFURO,11.9,,55,,Si,Si
November,2023,23,23-Nov-23,TN,196.959917,1.33,0.018,0.82,0,9.89947311,24.95,0.305,12.215,94.28728637,72.90093122,71.39490506,2.469918541,3.019339299,120.922064,0,2.619566896,4.141701962,169.370719,0,19.896,0.149648355,1.122362663,48.44865497,0,12,SULFURO,12.11,,54,,Si,Si
November,2023,24,24-Nov-23,TN,197.1684,1.45,0.017,0.945,0,10.26997411,26.2,0.16,15.331,94.11640407,59.43731221,64.73112264,2.690733217,1.643195858,157.4489731,0,2.8589418,2.764586413,243.2353506,0,19.19852941,0.168208583,1.121390555,85.78637748,0,12,SULFURO,11.61,,59,,Si,Si
November,2023,25,25-Nov-23,TN,196.79122,1.52,0.019,0.989,0,10.77684275,26.03,0.193,18.042,93.78133436,61.49945022,77.29748273,2.805212167,2.07993065,194.4357968,0,2.991226544,3.382031291,251.5422106,0,18.26056338,0.186014377,1.302100641,57.10641382,0,12,SULFURO,11.43,,73,,Si,Si
November,2023,26,26-Nov-23,TN,196.57175,1.43,0.019,1.006,0,11.63563722,22.41,0.252,14.006,92.76302173,72.54645381,73.85218633,2.607546301,2.932180579,162.9687349,0,2.810976025,4.041797256,220.6688021,0,16.89393939,0.203429724,1.109616677,57.70006719,0,12,SULFURO,11.82,,56,,Si,Si
November,2023,27,27-Nov-23,TN,197.8597525,1.36,0.023,0.622,0,10.72479239,23.52,0.36,17.975,93.74105596,67.35415439,81.10467853,2.52247117,3.86092526,192.7781432,0,2.690892634,5.732274862,237.6905336,0,18.4488189,0.168421464,1.871349601,44.91239043,0,12,SULFURO,11.4,,56,,Si,Si
November,2023,28,28-Nov-23,TN,196.49275,1.34,0.02,0.681,0,9.300499198,25.09,0.747,15.151,88.62486604,84.13205944,73.31425656,2.333495249,6.947472901,140.9118633,0,2.63300285,8.257818656,192.2025401,0,21.12711864,0.299507601,1.310345756,51.29067672,0,12,SULFURO,11.6,,62,,No,Si
November,2023,29,29-Nov-23,TN,196.27316,1.24,0.019,0.806,0,10.20467839,20.75,0.141,10.083,87.00311922,52.48747565,66.7869873,2.117470765,1.438859653,102.8937722,0,2.433787184,2.741339024,154.0626046,0,19.23364486,0.316316419,1.302479371,51.16883244,0,12,SULFURO,11.4,,55,,No,Si
November,2023,30,30-Nov-23,TN,197.0892,1.34,0.014,0.779,0,9.937270588,25.07,0.181,11.978,94.33086668,65.77831617,72.51995439,2.491273736,1.798645976,119.0286271,0,2.64099528,2.734405624,164.1322421,0,19.83333333,0.149721544,0.935759647,45.10361499,0,12,SULFURO,11.3,,57,,Si,Si
November,2023,01,1-Nov-23,DIA,394.074329,1.224928594,0.016888621,0.52690165,0,21.36058906,21.11568169,0.213440446,4.626103625,93.43926518,68.50426616,47.59056694,4.510433994,4.559213648,98.81629849,0,4.827129136,6.655371853,207.6384142,0,18.44866393,0.316695142,2.096158205,108.8221157,0,24,SULFURO,11.85,,58,,Si,Si
November,2023,02,2-Nov-23,DIA,393.92072,1.11,0.017398917,0.591939288,0,18.03598526,22.36607858,0.262653405,7.233296034,92.25669967,69.11811333,65.53844109,4.033942637,4.737212935,130.4596207,0,4.372519992,6.853793755,199.0581688,0,16.54148414,0.338577355,2.11658082,68.59854809,0,24,SULFURO,12,,58,,Si,Si
November,2023,03,3-Nov-23,DIA,388.346534,1.359984936,0.018415826,0.456316616,0,23.4771276,21.09829539,0.238906677,5.190773065,93.78616934,71.46249709,63.08555297,4.953273731,5.608842549,121.8644416,0,5.281454362,7.848651779,193.1732954,0,16.54148414,0.32818063,2.23980923,71.30885382,0,24,SULFURO,11.63,,58.5,,Si,Si
November,2023,04,4-Nov-23,DIA,390.2778161,1.370107963,0.023028259,0.641992555,0,24.52147926,20.23758875,0.244254,4.971396452,92.80615396,66.64282081,54.28038608,4.962556128,5.989469391,121.905995,0,5.347227437,8.987418777,224.5857183,0,15.91575337,0.384671309,2.997949386,102.6797233,0,24,SULFURO,11.78,,58,,Si,Si
November,2023,05,5-Nov-23,DIA,395.4953939,1.519860456,0.020466959,0.573912362,0,24.19049779,22.85408066,0.248256814,5.457663172,91.97364864,74.19100162,58.16537404,5.528515877,6.005455908,132.0235889,0,6.010978099,8.094587992,226.9796955,0,16.34920444,0.482462222,2.089132084,94.95610664,0,24,SULFURO,11.1,,57,,Si,Si
November,2023,06,6-Nov-23,DIA,382.55706,1.550780279,0.023371868,0.576555053,0,25.4230109,21.40843994,0.226817889,5.624838784,91.74143182,74.22547773,61.27762272,5.44267002,5.766393671,143.0003377,0,5.932619442,7.768752519,233.3646956,0,15.04766927,0.489949422,2.002358848,90.36435788,0,24,SULFURO,11.05,,57.5,,Si,Si
November,2023,07,7-Nov-23,DIA,396.5283,1.300289178,0.019948796,0.882031114,0,22.77834075,21.15879403,0.307479677,8.968975577,93.47572886,78.55488383,59.1813377,4.819622201,7.003876864,204.2983818,0,5.156014572,8.915902517,345.2074417,0,17.40812926,0.336392371,1.912025653,140.9090599,0,24,SULFURO,11.2,,57.5,,Si,Si
November,2023,08,8-Nov-23,DIA,360.753405,1.362807385,0.026954726,0.705440938,0,20.77227792,22.06622843,0.241968112,10.07442016,93.23249725,68.79816883,70.6162425,4.583658296,5.026228864,209.2686555,0,4.916374045,7.305759657,296.3463477,0,17.36706038,0.332715749,2.279530794,87.07769217,0,24,SULFURO,11.2,,57.5,,Si,Si
November,2023,09,9-Nov-23,DIA,327.779745,1.385105472,0.02199087,0.623687459,0,19.44897365,22.15445181,0.274591642,7.086830121,94.90579646,78.99691715,62.15441115,4.308813494,5.340525616,137.8315723,0,4.540095183,6.760422823,221.7567019,0,16.85331838,0.231281689,1.419897207,83.92512967,0,24,SULFURO,11.13,,56.5,,Si,Si
November,2023,10,10-Nov-23,DIA,323.83985,1.360026701,0.0337558,0.568402487,0,17.77516673,22.79768071,0.207778152,5.713024925,92.00821927,46.62945849,59.9664769,4.052325758,3.693291303,101.5499706,0,4.40430843,7.920510816,169.3445669,0,18.21866736,0.351982672,4.227219513,67.79459629,0,24,SULFURO,11.65,,56.5,,Si,Si
November,2023,11,11-Nov-23,DIA,319.72589,1.26004247,0.031016988,0.569995753,0,16.73138059,22.17762634,0.211500637,7.151561355,92.10513677,42.94860403,56.75553246,3.710623069,3.538697657,119.6554949,0,4.028682003,8.239377593,210.8261339,0,19.10935492,0.318058934,4.700679936,91.17063904,0,24,SULFURO,11.7,,56.5,,Si,Si
November,2023,12,12-Nov-23,DIA,347.78565,1.210124736,0.019012474,0.564688159,0,17.81284131,22.053573,0.279027485,5.83253595,93.34055164,68.2338368,58.9328047,3.928367961,4.970272303,103.8940373,0,4.20864018,7.284175325,176.2923686,0,19.52443431,0.280272219,2.313903021,72.3983313,0,22,SULFURO,11.75,,57,,Si,Si
November,2023,13,13-Nov-23,DIA,233.706956,1.341421336,0.02260139,0.555284267,0,11.49533207,25.46652634,1.316649944,7.779018401,93.38011053,91.24901864,66.12087047,2.927461769,15.13532832,89.42239967,0,3.134994971,16.58683955,135.2408083,0,20.33059634,0.207533202,1.451511237,45.81840862,0,14.58333333,SULFURO,11.75,,55.5,,Si,Si
November,2023,14,14-Nov-23,DIA,265.6043,1.262605684,0.020478863,0.577893956,0,11.90233013,25.29396353,0.754921198,7.605327376,89.77306187,82.99000572,56.67265215,3.010571041,8.985321322,90.52111715,0,3.35353499,10.82699205,159.7262766,0,22.31531954,0.342963949,1.841670728,69.20515949,0,15.16666667,SULFURO,11.7,,55.5,,No,Si
November,2023,15,15-Nov-23,DIA,386.56173,1.185022258,0.016999364,0.540042608,0,17.61768167,24.32621883,0.487659724,7.201848193,93.55736981,80.89439709,62.14357258,4.285715796,8.591433789,126.8798689,0,4.580842541,10.62055482,204.1721511,0,21.94169115,0.295126745,2.029121031,77.29228219,0,24,SULFURO,11.75,,58.5,,Si,Si
November,2023,16,16-Nov-23,DIA,389.97334,1.260532415,0.017996868,0.643742719,0,18.1689705,23.47760108,0.316265458,10.14048114,86.77509591,68.82248861,67.46754418,4.265638414,5.746217773,184.2421027,0,4.915740362,8.349331575,273.0825687,0,21.46370043,0.650101948,2.603113803,88.84046602,0,24,SULFURO,11.8,,59,,No,Si
November,2023,17,17-Nov-23,DIA,393.6613666,1.404867563,0.023495585,0.710495585,0,21.23527676,24.72866619,0.212731087,9.773882738,94.95119538,63.40761743,70.44342297,5.251200703,4.517403503,207.5511049,0,5.530420846,7.124386132,294.6351784,0,18.53808505,0.279220143,2.606982629,87.08407347,0,24,SULFURO,11.7,,58.5,,Si,Si
November,2023,18,18-Nov-23,DIA,387.5649836,1.229834279,0.018508286,0.502359137,0,18.86556135,23.60529404,0.436058816,6.622319785,93.43035977,80.20426861,62.43346702,4.453271228,8.226494342,124.9337802,0,4.766407021,10.25692832,200.1070678,0,20.54351718,0.313135793,2.030433979,75.17328762,0,24,SULFURO,11.7,,57.5,,Si,Si
November,2023,19,19-Nov-23,DIA,394.853771,1.265079276,0.017496602,0.642548698,0,19.52376929,24.04797544,0.305474546,7.883972826,93.99140793,69.40917678,65.08285681,4.695071243,5.964014559,153.9248665,0,4.995213228,8.592544727,236.506008,0,20.22425922,0.300141986,2.628530168,82.58114146,0,24,SULFURO,11.7,,57.5,,Si,Si
November,2023,20,20-Nov-23,DIA,390.1261915,1.385367915,0.019522075,0.596117733,0,18.74947952,26.8394619,0.295377992,10.02673139,93.10924122,65.08467735,66.7702308,5.032259411,5.538183615,187.9959948,0,5.404683085,8.50919731,281.5566047,0,20.8073078,0.372423674,2.971013696,93.5606099,0,24,SULFURO,11.5,,58.5,,Si,Si
November,2023,21,21-Nov-23,DIA,394.1379619,1.324976123,0.018997135,0.724511939,0,17.58437458,27.02135668,0.262388108,11.43004139,90.98666738,63.64202455,67.88596799,4.751536575,4.613930774,200.9901293,0,5.222233885,7.249817721,296.0702119,0,22.4141018,0.47069731,2.635886947,95.08008261,0,24,SULFURO,11.6,,58.5,,Si,Si
November,2023,22,22-Nov-23,DIA,394.29719,1.33004249,0.019997875,0.774220626,0,19.15005031,25.62193291,0.298865122,10.91899182,93.5605167,70.12171677,70.87569265,4.906613044,5.723282114,209.0992427,0,5.244320165,8.161925261,295.0225033,0,20.5898775,0.337707121,2.438643147,85.9232606,0,24,SULFURO,11.7,,56.25,,Si,Si
November,2023,23,23-Nov-23,DIA,390.164517,1.32009625,0.01998075,0.802668437,0,18.75699059,24.79416579,0.243610767,12.23152787,90.29408339,62.16123588,69.47483173,4.650639344,4.569404857,229.4266532,0,5.150547156,7.350891263,330.2298796,0,20.80101897,0.499907812,2.781486406,100.8032264,0,24,SULFURO,12.02,,55,,Si,Si
November,2023,24,24-Nov-23,DIA,394.5109241,1.460004414,0.020501545,0.890475945,0,21.22378822,24.50199736,0.59611314,13.42345661,90.28408274,82.88487659,66.06155384,5.20025203,12.65177904,284.8966003,0,5.759876904,15.26427928,431.2593085,0,18.58814835,0.559624874,2.612500235,146.3627082,0,24,SULFURO,11.38,,57,,Si,Si
November,2023,25,25-Nov-23,DIA,383.92642,1.529748493,0.019974849,0.983150904,0,21.14034275,25.73096346,0.236139698,18.76949218,92.61898962,64.76191652,73.62656254,5.439613867,4.99207415,396.7934978,0,5.873108624,7.708348391,538.9270993,0,18.16084179,0.433494757,2.716274241,142.1336015,0,24,SULFURO,11.44,,72,,Si,Si
November,2023,26,26-Nov-23,DIA,385.67417,1.420193669,0.019980633,0.861356624,0,20.72783438,23.53293568,0.274809631,12.90368072,89.05573897,67.60342385,70.3729268,4.877867933,5.696208517,267.4653569,0,5.477320147,8.425917199,380.0685421,0,18.60658296,0.599452214,2.729708682,112.6031852,0,24,SULFURO,11.58,,59,,No,Si
November,2023,27,27-Nov-23,DIA,373.8273786,1.369414379,0.020175686,0.705317252,0,21.45452569,22.45975589,0.327492515,14.34816494,94.12781129,69.88311942,78.61380258,4.818634096,7.026196583,307.8330734,0,5.119245874,10.05421143,391.5763686,0,17.42417353,0.300611778,3.028014851,83.74329523,0,21.98333333,SULFURO,11.81,,58.5,,Si,Si
November,2023,28,28-Nov-23,DIA,390.5811095,1.33503078,0.018509234,0.705846102,0,19.03029926,24.08277957,0.496473092,12.38344459,87.89207448,80.88950298,67.36672343,4.583025023,9.448031516,235.6606563,0,5.214378031,11.68017007,349.8176018,0,20.52417065,0.631353008,2.232138553,114.1569455,0,24,SULFURO,11.7,,61.5,,No,Si
November,2023,29,29-Nov-23,DIA,393.949693,1.265089058,0.020505343,0.744280918,0,21.05608916,21.36842885,0.163675724,9.584649421,90.27935264,55.19977091,65.78292313,4.499355431,3.446370646,201.8152328,,4.98381446,6.243450995,306.7897005,0,18.70953765,0.484459029,2.797080349,104.9744676,0,24,SULFURO,11.23,,54,,Si,Si
November,2023,30,30-Nov-23,DIA,394.1388,1.285005526,0.014,0.775000402,0,19.81982794,24.04284335,0.189975155,12.66360214,94.08741168,69.09138152,74.45939402,4.765250182,3.765274889,250.9904154,0,5.06470536,5.449702706,337.0836127,0,19.88608586,0.299455178,1.684427818,86.09319733,0,24,SULFURO,11.18,,56,,Si,Si
December,2023,01,1-Dec-23,TD,198.03483,1.33,0.029,0.874,0,11.37085611,21.85,0.189,10.844,94.33033664,62.18905473,68.34182711,2.48453206,2.149091805,123.3055636,0,2.633863239,3.455739622,180.4247397,0,17.416,0.149331179,1.306647817,57.11917601,0,12,SULFURO,11.9,,58,,Si,Si
December,2023,02,2-Dec-23,TD,198.1244,1.58,0.026,0.209,0,12.68346049,22.78,0.215,6.891,92.29887948,57.20708322,89.21105144,2.889292299,2.726944004,87.40172621,0,3.13036552,4.766794339,97.97185976,0,15.62068966,0.241073221,2.039850335,10.57013355,0,12,SULFURO,11.9,,60,,Si,Si
December,2023,04,4-Dec-23,TD,139.393608,1.67,0.023,0.434,0,9.618534676,18.94,0.131,3.896,78.25814678,46.88382497,64.63423169,1.821750468,1.260028043,37.4738111,0,2.327873254,2.687553849,57.97827268,0,14.4921875,0.506122786,1.427525807,20.50446159,0,9.583333333,SULFURO,12,,57,,No,Si
